# y z
0.0 0.0 0.0
0.009983341664682815 0.09950041652780259 0.0
0.009933466539753062 0.09900332889206209 0.009983341664682815
0.0 0.0 0.0
0.0 0.0 0.0
0.009933466539753062 0.09900332889206209 0.009983341664682815
0.009784339500725572 0.0975170327201816 0.019866933079506124
0.0 0.0 0.0
0.0 0.0 0.0
0.009784339500725572 0.0975170327201816 0.019866933079506124
0.009537450575679464 0.09505637859220634 0.029552020666133962
0.0 0.0 0.0
0.0 0.0 0.0
0.009537450575679464 0.09505637859220634 0.029552020666133962
0.009195266597143172 0.09164595255079895 0.03894183423086506
0.0 0.0 0.0
0.0 0.0 0.0
0.009195266597143172 0.09164595255079895 0.03894183423086506
0.008761206554319244 0.08731983044562819 0.0479425538604203
0.0 0.0 0.0
0.0 0.0 0.0
0.008761206554319244 0.08731983044562819 0.0479425538604203
0.008239607431674404 0.08212123745874307 0.05646424733950354
0.0 0.0 0.0
0.0 0.0 0.0
0.008239607431674402 0.08212123745874306 0.05646424733950355
0.00763568087522437 0.07610211621284219 0.06442176872376912
0.0 0.0 0.0
0.0 0.0 0.0
0.00763568087522437 0.07610211621284219 0.06442176872376912
0.006955461119489617 0.06932260777775764 0.07173560908995229
0.0 0.0 0.0
0.0 0.0 0.0
0.006955461119489617 0.06932260777775764 0.07173560908995229
0.006205744695418687 0.06185045076076526 0.07833269096274835
0.0 0.0 0.0
0.0 0.0 0.0
0.006205744695418687 0.06185045076076526 0.07833269096274835
0.005394022521697598 0.0537603044848121 0.08414709848078966
0.0 0.0 0.0
0.0 0.0 0.0
0.005394022521697598 0.0537603044848121 0.08414709848078966
0.004528405057966492 0.045133003017240665 0.08912073600614355
0.0 0.0 0.0
0.0 0.0 0.0
0.004528405057966492 0.045133003017240665 0.08912073600614355
0.0036175412677878797 0.03605474750250823 0.09320390859672265
0.0 0.0 0.0
0.0 0.0 0.0
0.0036175412677878797 0.03605474750250823 0.09320390859672265
0.0026705322010616888 0.0266162448688457 0.09635581854171932
0.0 0.0 0.0
0.0 0.0 0.0
0.002670532201061691 0.026616244868845722 0.0963558185417193
0.0016968400593430721 0.016911801514614504 0.09854497299884603
0.0 0.0 0.0
0.0 0.0 0.0
0.0016968400593430721 0.016911801514614504 0.09854497299884603
0.000706193652652247 0.007038381029947589 0.09974949866040544
0.0 0.0 0.0
0.0 0.0 0.0
0.0007061936526522491 0.007038381029947611 0.09974949866040544
-0.0002915088075792917 -0.002905364631391098 0.09995736030415052
-0.0 -0.0 0.0
-0.0 -0.0 0.0
-0.0002915088075792917 -0.002905364631391098 0.09995736030415052
-0.0012862986081655008 -0.012820080849718809 0.09916648104524686
-0.0 -0.0 0.0
-0.0 -0.0 0.0
-0.0012862986081655008 -0.012820080849718809 0.09916648104524686
-0.002268236138252709 -0.022606703057951434 0.09738476308781951
-0.0 -0.0 0.0
-0.0 -0.0 0.0
-0.002268236138252707 -0.022606703057951413 0.09738476308781951
